Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Payment_Method,Order_Status
O004334,2025-01-28,C00139,P0005,Sports Product 005,Sports,Central,Bhopal,4,7082.09,15.0,24079.11,13233.44,10845.67,Wallet,Completed
O004335,2025-06-27,C00499,P0045,Sports Product 045,Sports,West,Ahmedabad,2,3762.55,15.0,6396.34,6020.08,376.26,Net Banking,Completed
O004336,2025-06-06,C00433,P0013,Fashion Product 013,Fashion,West,Mumbai,2,4305.64,5.0,8180.72,1734.26,6446.46,Card,Completed
O004337,2025-06-20,C00484,P0001,Electronics Product 001,Electronics,West,Mumbai,1,4907.86,15.0,4171.68,3926.29,245.39,UPI,Completed
O004338,2025-01-30,C00154,P0010,Sports Product 010,Sports,East,Kolkata,1,1734.32,20.0,1387.46,458.07,929.39,Cash,Completed
O004339,2025-10-02,C00348,P0065,Sports Product 065,Sports,North,Jaipur,3,7148.9,15.0,18229.69,2499.3,15730.39,Cash,Pending
O004340,2025-04-11,C00024,P0015,Sports Product 015,Sports,North,Jaipur,5,4470.33,0.0,22351.65,17881.3,4470.35,Wallet,Completed
O004341,2025-10-08,C00341,P0014,Beauty Product 014,Beauty,North,Jaipur,1,4289.52,5.0,4075.04,3431.62,643.42,Wallet,Completed
O004342,2025-08-27,C00485,P0041,Electronics Product 041,Electronics,Central,Nagpur,4,5698.77,10.0,20515.57,12097.88,8417.69,Cash,Completed
O004343,2025-07-20,C00251,P0064,Beauty Product 064,Beauty,North,Jaipur,3,7994.51,10.0,21585.18,4490.07,17095.11,Cash,Completed
O004344,2025-04-23,C00380,P0090,Sports Product 090,Sports,East,Kolkata,4,1423.92,15.0,4841.33,3918.64,922.69,Wallet,Completed
O004345,2025-08-26,C00400,P0063,Fashion Product 063,Fashion,Central,Indore,1,2531.09,10.0,2277.98,2024.87,253.11,Net Banking,Completed
O004346,2025-12-30,C00013,P0073,Fashion Product 073,Fashion,South,Hyderabad,4,1490.03,0.0,5960.12,3490.08,2470.04,Wallet,Completed
O004347,2025-12-03,C00030,P0078,Fashion Product 078,Fashion,East,Guwahati,5,8229.86,15.0,34976.9,11203.95,23772.95,UPI,Completed
O004348,2025-11-30,C00453,P0044,Beauty Product 044,Beauty,North,Delhi,4,3801.64,5.0,14446.23,12165.24,2280.99,Cash,Completed
O004349,2025-03-21,C00135,P0054,Beauty Product 054,Beauty,South,Bengaluru,1,4876.35,15.0,4144.9,3901.08,243.82,Card,Completed
O004350,2025-08-02,C00152,P0039,Beauty Product 039,Beauty,East,Guwahati,3,7352.91,15.0,18749.92,3269.01,15480.91,,Completed
O004351,2025-05-25,C00418,P0074,Beauty Product 074,Beauty,West,Pune,3,2907.59,20.0,6978.22,6415.5,562.72,UPI,Pending
O004352,2025-12-18,C00343,P0041,Electronics Product 041,Electronics,Central,Indore,3,5698.77,5.0,16241.49,9073.41,7168.08,,Completed
O004353,2025-12-12,C00229,P0063,Fashion Product 063,Fashion,East,Bhubaneswar,2,2531.09,5.0,4809.07,4049.74,759.33,Wallet,Returned
O004354,2025-11-12,C00035,P0016,Electronics Product 016,Electronics,Central,Indore,4,5090.79,0.0,20363.16,16290.52,4072.64,Wallet,Completed
O004355,2025-03-01,C00354,P0077,Home Product 077,Home,South,Bengaluru,4,4076.73,10.0,14676.23,13045.52,1630.71,Wallet,Completed
O004356,2025-04-27,C00204,P0007,Home Product 007,Home,Central,Bhopal,4,5553.32,15.0,18881.29,16725.0,2156.29,Card,Completed
O004357,2025-09-16,C00117,P0076,Electronics Product 076,Electronics,South,Hyderabad,5,5803.55,10.0,26115.98,23214.2,2901.78,UPI,Completed
O004358,2025-09-30,C00239,P0070,Sports Product 070,Sports,West,Pune,4,4336.1,20.0,13875.52,13875.52,0.0,Net Banking,Pending
O004359,2025-05-08,C00230,P0026,Electronics Product 026,Electronics,East,Bhubaneswar,4,2848.75,5.0,10825.25,6346.28,4478.97,Net Banking,Completed
O004360,2025-02-19,C00410,P0030,Sports Product 030,Sports,North,Jaipur,2,3054.9,0.0,6109.8,4887.84,1221.96,Cash,Completed
O004361,2025-02-19,C00105,P0088,Fashion Product 088,Fashion,North,Jaipur,4,5208.94,10.0,18752.18,16668.6,2083.58,UPI,Completed
O004362,2025-09-07,C00073,P0052,Home Product 052,Home,West,Pune,1,3602.09,5.0,3421.99,2881.67,540.32,Net Banking,Returned
O004363,2025-06-15,C00422,P0063,Fashion Product 063,Fashion,South,Bengaluru,2,2531.09,20.0,4049.74,4049.74,0.0,Wallet,Completed
O004364,2025-06-28,C00091,P0076,Electronics Product 076,Electronics,South,Bengaluru,3,5803.55,0.0,17410.65,13928.52,3482.13,Wallet,Completed
O004365,2025-10-24,C00113,P0062,Home Product 062,Home,South,Bengaluru,3,6676.1,5.0,19026.89,5251.98,13774.91,Cash,Completed
O004366,2025-01-07,C00130,P0096,Electronics Product 096,Electronics,South,Hyderabad,3,2784.06,5.0,7934.57,6681.75,1252.82,Wallet,Completed
O004367,2025-10-02,C00459,P0014,Beauty Product 014,Beauty,Central,Nagpur,4,4289.52,10.0,15442.27,13726.48,1715.79,Card,Pending
O004368,2025-04-10,C00146,P0044,Beauty Product 044,Beauty,North,Jaipur,1,3801.64,15.0,3231.39,3041.31,190.08,Card,Cancelled
O004369,2025-12-05,C00437,P0006,Electronics Product 006,Electronics,South,Chennai,5,4936.68,15.0,20980.89,6646.9,14333.99,Wallet,Completed
O004370,2025-12-14,C00232,P0002,Home Product 002,Home,North,Delhi,5,4453.12,10.0,20039.04,17812.5,2226.54,UPI,Completed
O004371,2025-07-02,C00118,P0036,Electronics Product 036,Electronics,South,Chennai,1,4569.04,10.0,4112.14,3655.23,456.91,UPI,Completed
O004372,2025-04-25,C00316,P0003,Fashion Product 003,Fashion,North,Delhi,2,6788.51,0.0,13577.02,7730.82,5846.2,Wallet,Returned
O004373,2025-03-26,C00234,P0002,Home Product 002,Home,East,Guwahati,3,4453.12,10.0,12023.42,10687.5,1335.92,Wallet,Completed
O004374,2025-03-08,C00393,P0078,Fashion Product 078,Fashion,South,Bengaluru,3,8229.86,10.0,22220.62,6722.37,15498.25,Net Banking,Completed
O004375,2025-12-30,C00283,P0026,Electronics Product 026,Electronics,Central,Bhopal,2,2848.75,20.0,4558.0,3173.14,1384.86,Wallet,Completed
O004376,2025-03-10,C00031,P0051,Electronics Product 051,Electronics,South,Chennai,4,7669.29,0.0,30677.16,16699.56,13977.6,Wallet,Cancelled
O004377,2025-06-12,C00062,P0044,Beauty Product 044,Beauty,Central,Bhopal,4,3801.64,15.0,12925.58,12165.24,760.34,UPI,Completed
O004378,2025-06-24,C00276,P0048,Fashion Product 048,Fashion,East,Bhubaneswar,1,8002.61,10.0,7202.35,2580.86,4621.49,Net Banking,Completed
O004379,2025-09-05,C00351,P0058,Fashion Product 058,Fashion,West,Mumbai,1,3370.65,0.0,3370.65,2696.52,674.13,Cash,Completed
O004380,2025-11-03,C00226,P0026,Electronics Product 026,Electronics,West,Mumbai,3,2848.75,10.0,7691.62,4759.71,2931.91,Card,Completed
O004381,2025-07-23,C00395,P0044,Beauty Product 044,Beauty,South,Bengaluru,3,3801.64,15.0,9694.18,9123.93,570.25,Card,Completed
O004382,2025-10-03,C00048,P0030,Sports Product 030,Sports,South,Hyderabad,3,3054.9,5.0,8706.47,7331.76,1374.7,Wallet,Completed
O004383,2025-07-26,C00072,P0034,Beauty Product 034,Beauty,East,Bhubaneswar,2,7768.65,15.0,13206.7,9638.02,3568.68,Card,Completed
O004384,2025-06-09,C00135,P0085,Sports Product 085,Sports,South,Bengaluru,3,3007.51,20.0,7218.02,7218.03,-0.01,Wallet,Returned
O004385,2025-02-27,C00496,P0051,Electronics Product 051,Electronics,Central,Nagpur,4,7669.29,5.0,29143.3,16699.56,12443.74,Card,Completed
O004386,2025-03-17,C00427,P0023,Fashion Product 023,Fashion,North,Jaipur,5,3632.79,5.0,17255.75,14531.15,2724.6,Card,Completed
O004387,2025-06-07,C00285,P0068,Fashion Product 068,Fashion,North,Delhi,5,6082.72,15.0,25851.56,24330.9,1520.66,Card,Completed
O004388,2025-01-17,C00168,P0007,Home Product 007,Home,South,Chennai,3,5553.32,15.0,14160.97,12543.75,1617.22,Wallet,Completed
O004389,2025-04-26,C00217,P0072,Home Product 072,Home,East,Kolkata,5,6223.26,10.0,28004.67,20347.95,7656.72,Wallet,Cancelled
O004390,2025-06-18,C00344,P0006,Electronics Product 006,Electronics,North,Chandigarh,3,4936.68,15.0,12588.53,3988.14,8600.39,Cash,Completed
O004391,2025-06-22,C00199,P0040,Sports Product 040,Sports,North,Delhi,2,4584.31,10.0,8251.76,7334.9,916.86,Wallet,Completed
O004392,2025-10-24,C00423,P0015,Sports Product 015,Sports,South,Chennai,2,4470.33,5.0,8493.63,7152.52,1341.11,Wallet,Completed
O004393,2025-12-19,C00134,P0036,Electronics Product 036,Electronics,Central,Nagpur,3,4569.04,10.0,12336.41,10965.69,1370.72,Wallet,Completed
O004394,2025-09-23,C00255,P0068,Fashion Product 068,Fashion,West,Ahmedabad,3,6082.72,0.0,18248.16,14598.54,3649.62,Cash,Cancelled
O004395,2025-01-29,C00233,P0053,Fashion Product 053,Fashion,North,Chandigarh,3,5775.38,20.0,13860.91,4757.58,9103.33,Card,Completed
O004396,2025-05-29,C00006,P0016,Electronics Product 016,Electronics,South,Chennai,4,5090.79,10.0,18326.84,16290.52,2036.32,UPI,Completed
O004397,2025-09-23,C00099,P0067,Home Product 067,Home,East,Bhubaneswar,4,2982.59,10.0,10737.32,4732.24,6005.08,Wallet,Completed
O004398,2025-08-05,C00144,P0053,Fashion Product 053,Fashion,South,Bengaluru,1,5775.38,20.0,4620.3,1585.86,3034.44,Net Banking,Completed
O004399,2025-06-16,C00115,P0032,Home Product 032,Home,Central,Indore,1,2912.1,10.0,2620.89,2059.85,561.04,Wallet,Returned
O004400,2025-06-08,C00254,P0075,Sports Product 075,Sports,Central,Bhopal,3,8144.99,5.0,23213.22,10195.83,13017.39,Net Banking,Completed
O004401,2025-05-28,C00092,P0008,Fashion Product 008,Fashion,East,Guwahati,4,8265.58,20.0,26449.86,7736.0,18713.86,Card,Completed
O004402,2025-07-30,C00329,P0008,Fashion Product 008,Fashion,East,Bhubaneswar,4,8265.58,10.0,29756.09,7736.0,22020.09,Wallet,Completed
O004403,2025-03-07,C00344,P0066,Electronics Product 066,Electronics,North,Chandigarh,2,5295.06,10.0,9531.11,2203.04,7328.07,Card,Completed
O004404,2025-07-08,C00128,P0039,Beauty Product 039,Beauty,Central,Nagpur,1,7352.91,10.0,6617.62,1089.67,5527.95,Cash,Completed
O004405,2025-03-16,C00252,P0096,Electronics Product 096,Electronics,East,Guwahati,2,2784.06,20.0,4454.5,4454.5,-0.0,Wallet,Completed
O004406,2025-09-05,C00452,P0025,Sports Product 025,Sports,West,Ahmedabad,1,5379.58,15.0,4572.64,4303.66,268.98,Card,Completed
O004407,2025-11-11,C00241,P0019,Beauty Product 019,Beauty,North,Chandigarh,5,6745.83,10.0,30356.24,17997.7,12358.53,UPI,Completed
O004408,2025-07-04,C00192,P0027,Home Product 027,Home,East,Kolkata,1,6771.19,5.0,6432.63,2895.9,3536.73,Wallet,Completed
O004409,2025-05-22,C00079,P0053,Fashion Product 053,Fashion,South,Bengaluru,5,5775.38,15.0,24545.37,7929.3,16616.07,Wallet,Completed
O004410,2025-12-09,C00193,P0093,Fashion Product 093,Fashion,West,Mumbai,3,4536.21,,12247.77,5281.38,6966.39,UPI,Completed
O004411,2025-08-29,C00237,P0038,Fashion Product 038,Fashion,West,Ahmedabad,5,2947.65,10.0,13264.43,6056.15,7208.28,Wallet,Completed
O004412,2025-06-05,C00149,P0033,Fashion Product 033,Fashion,North,Chandigarh,2,2460.76,10.0,4429.37,3937.22,492.15,Card,Cancelled
O004413,2025-01-11,C00340,P0036,Electronics Product 036,Electronics,West,Ahmedabad,3,4569.04,10.0,12336.41,10965.69,1370.72,Card,Cancelled
O004414,2025-01-06,C00215,P0075,Sports Product 075,Sports,Central,Bhopal,5,8144.99,10.0,36652.46,16993.05,19659.41,Net Banking,Completed
O004415,2025-03-22,C00471,P0036,Electronics Product 036,Electronics,North,Chandigarh,5,4569.04,20.0,18276.16,18276.15,0.01,Net Banking,Completed
O004416,2025-03-28,C00444,P0046,Electronics Product 046,Electronics,South,Bengaluru,2,8168.47,0.0,16336.94,716.64,15620.3,Cash,Completed
O004417,2025-09-20,C00450,P0026,Electronics Product 026,Electronics,East,Bhubaneswar,3,2848.75,5.0,8118.94,4759.71,3359.23,UPI,Completed
O004418,2025-07-02,C00018,P0068,Fashion Product 068,Fashion,South,Bengaluru,1,6082.72,10.0,5474.45,4866.18,608.27,UPI,Completed
O004419,2025-12-30,C00116,P0019,Beauty Product 019,Beauty,West,Pune,5,6745.83,0.0,33729.15,17997.7,15731.45,Cash,Completed
O004420,2025-07-16,C00184,P0035,Sports Product 035,Sports,West,Mumbai,2,8253.41,5.0,15681.48,3025.76,12655.72,UPI,Completed
O004421,2025-11-25,C00371,P0073,Fashion Product 073,Fashion,East,Bhubaneswar,3,1490.03,15.0,3799.58,2617.56,1182.02,Cash,Completed
O004422,2025-07-21,C00347,P0011,Electronics Product 011,Electronics,South,Bengaluru,2,8240.08,0.0,16480.16,7575.24,8904.92,Net Banking,Completed
O004423,2025-05-11,C00026,P0098,Fashion Product 098,Fashion,Central,Indore,2,7898.73,10.0,14217.71,993.64,13224.07,UPI,Completed
O004424,2025-09-18,C00405,P0023,Fashion Product 023,Fashion,West,Mumbai,2,3632.79,20.0,5812.46,5812.46,0.0,Card,Completed
O004425,2025-06-13,C00249,P0021,Electronics Product 021,Electronics,North,Jaipur,5,4281.14,15.0,18194.85,17124.55,1070.3,UPI,Completed
O004426,2025-04-10,C00122,P0030,Sports Product 030,Sports,West,Pune,5,3054.9,10.0,13747.05,12219.6,1527.45,Wallet,Completed
O004427,2025-06-22,C00361,P0064,Beauty Product 064,Beauty,East,Kolkata,5,7994.51,10.0,35975.3,7483.45,28491.85,UPI,Completed
O004428,2025-08-31,C00353,P0019,Beauty Product 019,Beauty,South,Hyderabad,4,6745.83,10.0,24284.99,14398.16,9886.83,UPI,Completed
O004429,2025-05-17,C00067,P0032,Home Product 032,Home,Central,Indore,3,2912.1,20.0,6989.04,6179.55,809.49,Wallet,Completed
O004430,2025-09-14,C00316,P0036,Electronics Product 036,Electronics,North,Delhi,3,4569.04,0.0,13707.12,10965.69,2741.43,Wallet,Completed
O004431,2025-12-23,C00094,P0047,Home Product 047,Home,North,Chandigarh,4,4959.99,15.0,16863.97,15871.96,992.01,UPI,Completed
O004432,2025-05-30,C00249,P0006,Electronics Product 006,Electronics,North,Jaipur,5,4936.68,5.0,23449.23,6646.9,16802.33,Wallet,Completed
O004433,2025-04-18,C00029,P0091,Electronics Product 091,Electronics,West,Pune,1,1897.13,10.0,1707.42,513.13,1194.29,Net Banking,Cancelled
O004434,2025-05-27,C00117,P0024,Beauty Product 024,Beauty,South,Hyderabad,4,2905.51,10.0,10459.84,9297.64,1162.2,UPI,Completed
O004435,2025-11-02,C00421,P0068,Fashion Product 068,Fashion,East,Kolkata,4,6082.72,10.0,21897.79,19464.72,2433.07,Net Banking,Completed
O004436,2025-03-07,C00290,P0084,Beauty Product 084,Beauty,South,Chennai,2,5715.45,10.0,10287.81,4545.88,5741.93,UPI,Completed
O004437,2025-12-21,C00339,P0045,Sports Product 045,Sports,Central,Indore,3,3762.55,5.0,10723.27,9030.12,1693.15,Cash,Pending
O004438,2025-05-31,C00093,P0012,Home Product 012,Home,North,Chandigarh,4,4256.45,5.0,16174.51,8038.72,8135.79,UPI,Returned
O004439,2025-11-03,C00325,P0095,Sports Product 095,Sports,North,Jaipur,5,2495.1,0.0,12475.5,6872.7,5602.8,Wallet,Completed
O004440,2025-10-14,C00161,P0038,Fashion Product 038,Fashion,West,Ahmedabad,4,2947.65,10.0,10611.54,4844.92,5766.62,Wallet,Completed
O004441,2025-10-13,C00110,P0068,Fashion Product 068,Fashion,North,Delhi,5,6082.72,10.0,27372.24,24330.9,3041.34,UPI,Pending
O004442,2025-11-27,C00014,P0091,Electronics Product 091,Electronics,North,Jaipur,2,1897.13,15.0,3225.12,1026.26,2198.86,Net Banking,Completed
O004443,2025-03-09,C00224,P0012,Home Product 012,Home,South,Hyderabad,5,4256.45,,19154.03,10048.4,9105.63,UPI,Returned
O004444,2025-08-05,C00482,P0047,Home Product 047,Home,South,Bengaluru,2,4959.99,5.0,9423.98,7935.98,1488.0,Card,Completed
O004445,2025-02-06,C00361,P0008,Fashion Product 008,Fashion,East,Kolkata,1,8265.58,0.0,8265.58,1934.0,6331.58,Wallet,Completed
O004446,2025-04-19,C00218,P0082,Home Product 082,Home,South,Hyderabad,3,5348.13,0.0,16044.39,8313.48,7730.91,Card,Completed
O004447,2025-01-15,C00333,P0051,Electronics Product 051,Electronics,Central,Bhopal,3,7669.29,5.0,21857.48,12524.67,9332.81,Card,Completed
O004448,2025-09-06,C00110,P0032,Home Product 032,Home,North,Delhi,1,2912.1,10.0,2620.89,2059.85,561.04,UPI,Completed
O004449,2025-08-10,C00435,P0014,Beauty Product 014,Beauty,South,Chennai,1,4289.52,15.0,3646.09,3431.62,214.47,UPI,Completed
O004450,2025-09-27,C00443,P0045,Sports Product 045,Sports,West,Mumbai,3,3762.55,5.0,10723.27,9030.12,1693.15,Wallet,Completed
O004451,2025-03-06,C00031,P0030,Sports Product 030,Sports,South,Chennai,3,3054.9,5.0,8706.47,7331.76,1374.7,Card,Cancelled
O004452,2025-05-01,C00161,P0014,Beauty Product 014,Beauty,West,Ahmedabad,4,4289.52,0.0,17158.08,13726.48,3431.6,Cash,Completed
O004453,2025-09-04,C00466,P0091,Electronics Product 091,Electronics,South,Hyderabad,1,1897.13,0.0,1897.13,513.13,1384.0,Cash,Completed
O004454,2025-10-28,C00054,P0094,Beauty Product 094,Beauty,North,Delhi,4,5366.1,10.0,19317.96,17171.52,2146.44,Wallet,Completed
O004455,2025-11-19,C00251,P0052,Home Product 052,Home,North,Jaipur,1,3602.09,15.0,3061.78,2881.67,180.11,Net Banking,Completed
O004456,2025-01-27,C00369,P0040,Sports Product 040,Sports,West,Pune,1,4584.31,15.0,3896.66,3667.45,229.21,Cash,Completed
O004457,2025-05-27,C00313,P0070,Sports Product 070,Sports,North,Jaipur,3,4336.1,5.0,12357.89,10406.64,1951.25,Wallet,Completed
O004458,2025-01-04,C00451,P0035,Sports Product 035,Sports,North,Delhi,4,8253.41,0.0,33013.64,6051.52,26962.12,Cash,Completed
O004459,2025-10-25,C00347,P0001,Electronics Product 001,Electronics,South,Bengaluru,2,4907.86,10.0,8834.15,7852.58,981.57,Card,Completed
O004460,2025-02-14,C00162,P0069,Beauty Product 069,Beauty,Central,Bhopal,3,2337.25,10.0,6310.57,948.6,5361.98,Wallet,Pending
O004461,2025-10-27,C00394,P0060,Sports Product 060,Sports,North,Chandigarh,5,7633.42,15.0,32442.03,24818.9,7623.13,Net Banking,Cancelled
O004462,2025-02-26,C00061,P0085,Sports Product 085,Sports,East,Guwahati,3,3007.51,10.0,8120.28,7218.03,902.25,Cash,Completed
O004463,2025-01-06,C00318,P0073,Fashion Product 073,Fashion,West,Pune,2,1490.03,20.0,2384.05,1745.04,639.01,UPI,Completed
O004464,2025-11-16,C00188,P0053,Fashion Product 053,Fashion,South,Bengaluru,3,5775.38,0.0,17326.14,4757.58,12568.56,Wallet,Completed
O004465,2025-06-09,C00283,P0036,Electronics Product 036,Electronics,Central,Bhopal,3,4569.04,10.0,12336.41,10965.69,1370.72,Net Banking,Completed
O004466,2025-06-04,C00147,P0002,Home Product 002,Home,West,Mumbai,1,4453.12,10.0,4007.81,3562.5,445.31,Cash,Completed
O004467,2025-08-24,C00138,P0065,Sports Product 065,Sports,Central,Bhopal,5,7148.9,10.0,32170.05,4165.5,28004.55,Net Banking,Completed
O004468,2025-04-11,C00331,P0022,Home Product 022,Home,North,Delhi,1,5577.75,0.0,5577.75,3883.74,1694.01,Card,Completed
O004469,2025-09-09,C00158,P0092,Home Product 092,Home,Central,Nagpur,4,5945.72,10.0,21404.59,12231.72,9172.87,Card,Cancelled
O004470,2025-06-06,C00005,P0091,Electronics Product 091,Electronics,West,Pune,1,1897.13,0.0,1897.13,513.13,1384.0,Wallet,Completed
O004471,2025-04-10,C00499,P0040,Sports Product 040,Sports,West,Ahmedabad,3,4584.31,5.0,13065.28,11002.35,2062.93,Net Banking,Completed
O004472,2025-05-24,C00304,P0080,Sports Product 080,Sports,Central,Nagpur,4,4972.04,5.0,18893.75,15910.52,2983.23,Wallet,Pending
O004473,2025-01-03,C00264,P0001,Electronics Product 001,Electronics,West,Mumbai,3,4907.86,15.0,12515.04,11778.87,736.17,Cash,Completed
O004474,2025-04-20,C00143,P0088,Fashion Product 088,Fashion,North,Chandigarh,2,5208.94,0.0,10417.88,8334.3,2083.58,Net Banking,Returned
O004475,2025-08-04,C00303,P0010,Sports Product 010,Sports,North,Delhi,5,1734.32,5.0,8238.02,2290.35,5947.67,Wallet,Cancelled
O004476,2025-02-20,C00352,P0069,Beauty Product 069,Beauty,East,Bhubaneswar,2,2337.25,0.0,4674.5,632.4,4042.1,Cash,Completed
O004477,2025-02-13,C00442,P0083,Fashion Product 083,Fashion,East,Kolkata,1,3893.45,,3504.11,3114.76,389.34,Net Banking,Completed
O004478,2025-08-27,C00015,P0017,Home Product 017,Home,West,Ahmedabad,4,4364.81,5.0,16586.28,13967.4,2618.88,Wallet,Completed
O004479,2025-06-05,C00143,P0079,Beauty Product 079,Beauty,North,Chandigarh,4,6934.89,10.0,24965.6,18727.44,6238.16,Wallet,Completed
O004480,2025-02-19,C00495,P0046,Electronics Product 046,Electronics,East,Guwahati,2,8168.47,15.0,13886.4,716.64,13169.76,Cash,Completed
O004481,2025-09-30,C00090,P0065,Sports Product 065,Sports,South,Bengaluru,5,7148.9,15.0,30382.83,4165.5,26217.33,Wallet,Completed
O004482,2025-10-10,C00081,P0013,Fashion Product 013,Fashion,Central,Nagpur,3,4305.64,0.0,12916.92,2601.39,10315.53,Wallet,Completed
O004483,2025-01-13,C00301,P0097,Home Product 097,Home,Central,Nagpur,1,3422.29,10.0,3080.06,2737.83,342.23,Wallet,Completed
O004484,2025-03-15,C00356,P0023,Fashion Product 023,Fashion,Central,Indore,2,3632.79,15.0,6175.74,5812.46,363.28,Net Banking,Cancelled
O004485,2025-05-15,C00151,P0073,Fashion Product 073,Fashion,North,Delhi,1,1490.03,5.0,1415.53,872.52,543.01,Net Banking,Completed
O004486,2025-09-24,C00401,P0081,Electronics Product 081,Electronics,South,Chennai,2,6874.54,20.0,10999.26,8379.58,2619.68,Net Banking,Cancelled
O004487,2025-01-27,C00231,P0078,Fashion Product 078,Fashion,West,Mumbai,3,8229.86,10.0,22220.62,6722.37,15498.25,Wallet,Completed
O004488,2025-10-21,C00252,P0046,Electronics Product 046,Electronics,East,Guwahati,1,8168.47,15.0,6943.2,358.32,6584.88,Card,Completed
O004489,2025-04-27,C00214,P0040,Sports Product 040,Sports,North,Jaipur,5,4584.31,15.0,19483.32,18337.25,1146.07,Card,Completed
O004490,2025-02-15,C00016,P0020,Sports Product 020,Sports,West,Ahmedabad,3,3689.4,5.0,10514.79,8854.56,1660.23,Card,Completed
O004491,2025-11-11,C00499,P0005,Sports Product 005,Sports,West,Ahmedabad,4,7082.09,20.0,22662.69,13233.44,9429.25,Net Banking,Completed
O004492,2025-02-01,C00370,P0036,Electronics Product 036,Electronics,North,Jaipur,1,4569.04,20.0,3655.23,3655.23,0.0,Card,Returned
O004493,2025-02-17,C00208,P0085,Sports Product 085,Sports,East,Bhubaneswar,3,3007.51,5.0,8571.4,7218.03,1353.37,Cash,Completed
O004494,2025-12-12,C00387,P0058,Fashion Product 058,Fashion,East,Bhubaneswar,2,3370.65,0.0,6741.3,5393.04,1348.26,Cash,Completed
O004495,2025-07-09,C00002,P0008,Fashion Product 008,Fashion,East,Guwahati,5,8265.58,15.0,35128.72,9670.0,25458.72,Net Banking,Completed
O004496,2025-06-18,C00272,P0077,Home Product 077,Home,East,Bhubaneswar,4,4076.73,10.0,14676.23,13045.52,1630.71,Wallet,Completed
O004497,2025-09-08,C00250,P0006,Electronics Product 006,Electronics,Central,Nagpur,1,4936.68,15.0,4196.18,1329.38,2866.8,Cash,Completed
O004498,2025-08-18,C00058,P0085,Sports Product 085,Sports,Central,Bhopal,4,3007.51,5.0,11428.54,9624.04,1804.5,Cash,Completed
O004499,2025-08-12,C00247,P0016,Electronics Product 016,Electronics,East,Bhubaneswar,4,5090.79,15.0,17308.69,16290.52,1018.17,Card,Completed
O004500,2025-01-09,C00284,P0015,Sports Product 015,Sports,North,Delhi,1,4470.33,0.0,4470.33,3576.26,894.07,Cash,Completed
O004501,2025-07-20,C00306,P0009,Beauty Product 009,Beauty,West,Mumbai,2,4934.15,5.0,9374.88,7894.64,1480.24,UPI,Completed
O004502,2025-04-12,C00220,P0070,Sports Product 070,Sports,Central,Nagpur,1,4336.1,20.0,3468.88,3468.88,0.0,Net Banking,Completed
O004503,2025-10-21,C00027,P0088,Fashion Product 088,Fashion,East,Guwahati,2,5208.94,0.0,10417.88,8334.3,2083.58,UPI,Completed
O004504,2025-07-03,C00391,P0096,Electronics Product 096,Electronics,North,Chandigarh,1,2784.06,15.0,2366.45,2227.25,139.2,UPI,Completed
O004505,2025-02-15,C00307,P0072,Home Product 072,Home,Central,Nagpur,2,6223.26,10.0,11201.87,8139.18,3062.69,Wallet,Completed
O004506,2025-11-19,C00254,P0027,Home Product 027,Home,Central,Bhopal,5,6771.19,15.0,28777.56,14479.5,14298.06,Wallet,Completed
O004507,2025-04-14,C00288,P0070,Sports Product 070,Sports,North,Jaipur,3,4336.1,5.0,12357.89,10406.64,1951.25,UPI,Completed
O004508,2025-04-09,C00147,P0073,Fashion Product 073,Fashion,West,Mumbai,1,1490.03,0.0,1490.03,872.52,617.51,Net Banking,Completed
O004509,2025-12-07,C00173,P0074,Beauty Product 074,Beauty,North,Jaipur,3,2907.59,10.0,7850.49,6415.5,1434.99,Wallet,Completed
O004510,2025-10-10,C00232,P0083,Fashion Product 083,Fashion,North,Delhi,2,3893.45,15.0,6618.86,6229.52,389.34,Wallet,Completed
O004511,2025-11-09,C00256,P0066,Electronics Product 066,Electronics,West,Mumbai,2,5295.06,20.0,8472.1,2203.04,6269.06,Cash,Cancelled
O004512,2025-08-30,C00288,P0041,Electronics Product 041,Electronics,North,Jaipur,4,5698.77,15.0,19375.82,12097.88,7277.94,Cash,Completed
O004513,2025-11-28,C00329,P0002,Home Product 002,Home,East,Bhubaneswar,2,4453.12,5.0,8460.93,7125.0,1335.93,Net Banking,Completed
O004514,2025-02-11,C00348,P0027,Home Product 027,Home,North,Jaipur,3,6771.19,10.0,18282.21,8687.7,9594.51,Card,Completed
O004515,2025-08-07,C00031,P0031,Electronics Product 031,Electronics,South,Chennai,2,6070.56,10.0,10927.01,1946.96,8980.05,Wallet,Completed
O004516,2025-04-17,C00087,P0001,Electronics Product 001,Electronics,Central,Bhopal,2,4907.86,10.0,8834.15,7852.58,981.57,Card,Completed
O004517,2025-05-26,C00004,P0077,Home Product 077,Home,North,Jaipur,4,4076.73,20.0,13045.54,13045.52,0.02,UPI,Completed
O004518,2025-03-28,C00177,P0003,Fashion Product 003,Fashion,West,Ahmedabad,5,6788.51,15.0,28851.17,19327.05,9524.12,UPI,Completed
O004519,2025-03-16,C00075,P0062,Home Product 062,Home,South,Chennai,2,6676.1,15.0,11349.37,3501.32,7848.05,Wallet,Completed
